vector_type,vector_size,iteration,execution_time
0,1000,1,0.000019
0,1000,2,0.000020
0,1000,3,0.000020
0,1000,4,0.000020
0,1000,5,0.000019
0,1000,6,0.000018
0,1000,7,0.000019
0,1000,8,0.000019
0,1000,9,0.000018
0,1000,10,0.000018
1,1000,1,0.000020
1,1000,2,0.000017
1,1000,3,0.000019
1,1000,4,0.000029
1,1000,5,0.000022
1,1000,6,0.000020
1,1000,7,0.000018
1,1000,8,0.000019
1,1000,9,0.000020
1,1000,10,0.000019
2,1000,1,0.000018
2,1000,2,0.000017
2,1000,3,0.000017
2,1000,4,0.000028
2,1000,5,0.000020
2,1000,6,0.000018
2,1000,7,0.000019
2,1000,8,0.000019
2,1000,9,0.000018
2,1000,10,0.000018
